Date,BoroughID,grocery_pharmacy,parks,residential,retail_recreation,transit,workplaces
22/05/2020,21,0,118,30,-55,-60,-69
22/05/2020,22,-14,72,29,-63,-65,-65
22/05/2020,23,-10,112,26,-66,-64,-64
22/05/2020,24,-9,109,26,-53,-58,-64
22/05/2020,25,-11,57,30,-70,-65,-73
22/05/2020,26,-22,5,32,-72,-72,-72
22/05/2020,27,-20,70,27,-64,-62,-62
22/05/2020,28,-21,-23,34,-78,-70,-77
22/05/2020,29,-9,79,27,-49,-54,-64
22/05/2020,30,-11,82,34,-70,-66,-75
22/05/2020,31,-10,53,28,-68,-52,-65
22/05/2020,32,-21,11,30,-83,-76,-72
22/05/2020,33,-20,74,29,-74,-67,-69
23/05/2020,1,-70,-78,0,-95,-82,-81
23/05/2020,2,-58,-69,19,-95,-88,-54
23/05/2020,3,-11,22,14,-63,-40,-39
23/05/2020,4,-17,70,16,-68,-54,-46
23/05/2020,5,-18,46,15,-70,-46,-36
23/05/2020,6,-13,76,17,-70,-52,-47
23/05/2020,7,-22,26,16,-75,-58,-41
23/05/2020,8,-50,-9,19,-88,-83,-53
23/05/2020,9,-16,71,16,-75,-59,-39
23/05/2020,10,-11,61,17,-64,-55,-46
23/05/2020,11,-17,37,15,-61,-45,-38
23/05/2020,12,-11,75,17,-76,-65,-45
23/05/2020,13,-29,43,19,-84,-75,-52
23/05/2020,14,-20,62,18,-66,-59,-52
23/05/2020,15,-20,71,16,-69,-54,-42
23/05/2020,16,-23,24,15,-68,-51,-36
23/05/2020,17,-20,77,16,-69,-80,-41
23/05/2020,18,-17,15,17,-63,-54,-46
23/05/2020,19,-15,46,18,-84,-74,-46
23/05/2020,20,-18,-15,18,-80,-72,-47
23/05/2020,21,-9,50,17,-62,-57,-46
23/05/2020,22,-19,40,16,-66,-63,-45
23/05/2020,23,-18,22,17,-74,-65,-50
23/05/2020,24,-12,32,16,-59,-55,-44
23/05/2020,25,-16,5,18,-74,-58,-44
23/05/2020,26,-29,-13,18,-74,-70,-47
23/05/2020,27,-26,17,16,-69,-53,-37
23/05/2020,28,-27,-39,20,-78,-66,-55
23/05/2020,29,-16,38,17,-57,-50,-48
23/05/2020,30,-17,43,19,-74,-66,-49
23/05/2020,31,-20,-12,17,-75,-53,-43
23/05/2020,32,-29,-12,28,-88,-79,-51
23/05/2020,33,-26,49,17,-80,-64,-44
24/05/2020,1,-71,-66,0,-94,-79,-81
24/05/2020,2,-52,-43,13,-92,-86,-52
24/05/2020,3,-22,91,9,-66,-37,-39
24/05/2020,4,-18,144,11,-67,-49,-44
24/05/2020,5,-22,76,11,-72,-41,-35
24/05/2020,6,-21,151,11,-71,-48,-46
24/05/2020,7,-25,56,11,-75,-53,-37
24/05/2020,8,-49,59,13,-85,-82,-48
24/05/2020,9,-24,118,11,-76,-56,-38
24/05/2020,10,-15,115,11,-64,-53,-46
24/05/2020,11,-20,83,10,-64,-38,-36
24/05/2020,12,-15,137,11,-71,-60,-37
24/05/2020,13,-30,96,13,-82,-72,-49
24/05/2020,14,-27,100,12,-68,-57,-51
24/05/2020,15,-24,143,10,-69,-44,-36
24/05/2020,16,-27,79,10,-70,-48,-33
24/05/2020,17,-27,152,11,-70,-83,-39
24/05/2020,18,-27,71,11,-64,-49,-46
24/05/2020,19,-22,100,12,-82,-73,-41
24/05/2020,20,-26,33,13,-80,-70,-45
24/05/2020,21,-16,108,12,-62,-58,-43
24/05/2020,22,-26,99,10,-67,-59,-40
24/05/2020,23,-28,117,10,-72,-61,-48
24/05/2020,24,-23,131,10,-62,-49,-40
24/05/2020,25,-17,59,23,-71,-47,-41
24/05/2020,26,-28,35,13,-73,-67,-47
24/05/2020,27,-27,63,10,-73,-44,-34
24/05/2020,28,-41,0,12,-75,-58,-48
24/05/2020,29,-23,102,10,-60,-46,-46
24/05/2020,30,-32,113,13,-73,-62,-45
24/05/2020,31,-27,39,12,-77,-51,-42
24/05/2020,32,-25,34,28,-86,-76,-49
24/05/2020,33,-28,106,11,-77,-54,-45
25/05/2020,1,-86,-72,0,-97,-91,-85
25/05/2020,2,-56,13,27,-92,-88,-84
25/05/2020,3,-18,223,25,-60,-55,-76
25/05/2020,4,-12,317,27,-59,-62,-82
25/05/2020,5,-21,231,27,-68,-63,-81
25/05/2020,6,-13,407,26,-63,-60,-78
25/05/2020,7,-18,163,29,-70,-70,-84
25/05/2020,8,-48,181,27,-85,-85,-86
25/05/2020,9,-20,250,27,-70,-68,-80
25/05/2020,10,-14,278,26,-58,-65,-80
25/05/2020,11,-18,255,24,-56,-56,-75
25/05/2020,12,-9,406,25,-62,-69,-80
25/05/2020,13,-35,180,29,-78,-77,-85
25/05/2020,14,-18,333,27,-57,-65,-81
25/05/2020,15,-17,160,27,-57,-64,-81
25/05/2020,16,-24,143,27,-62,-67,-81
25/05/2020,17,-23,248,27,-66,-83,-80
25/05/2020,18,-20,208,26,-57,-63,-79
25/05/2020,19,-35,134,29,-82,-80,-87
25/05/2020,20,-21,162,29,-74,-80,-84
25/05/2020,21,-12,297,28,-52,-67,-82
25/05/2020,22,-19,202,28,-61,-70,-82
25/05/2020,23,-19,288,26,-63,-70,-80
25/05/2020,24,-15,341,26,-51,-63,-81
25/05/2020,25,-13,241,28,-56,-60,-86
25/05/2020,26,-28,106,29,-67,-77,-84
25/05/2020,27,-22,205,28,-65,-68,-82
25/05/2020,28,-32,84,28,-77,-72,-85
25/05/2020,29,-16,231,27,-44,-59,-81
25/05/2020,30,-20,275,30,-65,-72,-86
25/05/2020,31,-13,223,28,-63,-57,-80
25/05/2020,32,-26,80,28,-81,-79,-84
25/05/2020,33,-23,105.5,28,-69,-71,-84
26/05/2020,1,-80,-80,0,-96,-88,-80
26/05/2020,2,-53,-40,29,-91,-85,-75
26/05/2020,3,-8,149,20,-53,-46,-55
26/05/2020,4,-10,208,26,-56,-56,-66
26/05/2020,5,-11,126,24,-60,-60,-62
26/05/2020,6,-9,209,23,-58,-52,-59
26/05/2020,7,-10,88,27,-64,-64,-69
26/05/2020,8,-43,34,30,-86,-82,-78
26/05/2020,9,-11,148,25,-64,-64,-63
26/05/2020,10,-9,170,24,-54,-61,-63
26/05/2020,11,-10,116,22,-50,-50,-57
26/05/2020,12,-6,163,27,-66,-65,-70
26/05/2020,13,-26,82,29,-75,-73,-75
26/05/2020,14,-14,169,26,-55,-59,-68
26/05/2020,15,-15,177,24,-57,-59,-62
26/05/2020,16,-14,71,23,-55,-57,-61
26/05/2020,17,-14,137,24,-61,-80,-62
26/05/2020,18,-13,130,24,-51,-58,-62
26/05/2020,19,-28,71,32,-82,-78,-79
26/05/2020,20,-13,67,30,-73,-76,-73
26/05/2020,21,-2,174,28,-50,-61,-70
26/05/2020,22,-11,129,27,-56,-65,-67
26/05/2020,23,-14,166,23,-62,-64,-64
26/05/2020,24,-10,191,24,-49,-58,-65
26/05/2020,25,-10,93,29,-64,-62,-75
26/05/2020,26,-24,22,30,-69,-74,-73
26/05/2020,27,-14,118,25,-58,-62,-63
26/05/2020,28,-26,0,30,-76,-69,-77
26/05/2020,29,-12,111,25,-45,-53,-65
26/05/2020,30,-14,106,32,-65,-68,-76
26/05/2020,31,-8,73,26,-63,-54,-66
26/05/2020,32,-20,45,26,-80,-76,-72
26/05/2020,33,-17,105.5,27,-68,-66,-70
27/05/2020,1,-81,-79,0,-96,-88,-77
27/05/2020,2,-55,-46,29,-92,-85,-75
27/05/2020,3,-8,127,21,-54,-47,-54
27/05/2020,4,-10,180,27,-55,-57,-65
27/05/2020,5,-10,134,24,-61,-55,-61
27/05/2020,6,-9,201,24,-60,-53,-59
27/05/2020,7,-13,90,28,-65,-64,-69
27/05/2020,8,-45,37,31,-86,-83,-78
27/05/2020,9,-13,140,26,-65,-64,-63
27/05/2020,10,-10,158,25,-54,-59,-62
27/05/2020,11,-10,120,23,-51,-50,-56
27/05/2020,12,-5,162,28,-67,-65,-69
27/05/2020,13,-28,82,30,-75,-72,-74
27/05/2020,14,-17,145,27,-57,-61,-67
27/05/2020,15,-14,164,25,-57,-58,-62
27/05/2020,16,-17,77,24,-58,-58,-60
27/05/2020,17,-14,140,25,-63,-79,-61
27/05/2020,18,-13,106,24,-53,-58,-62
27/05/2020,19,-28,71,34,-82,-78,-78
27/05/2020,20,-15,58,31,-74,-77,-73
27/05/2020,21,-2,162,29,-51,-62,-70
27/05/2020,22,-15,103,28,-57,-66,-66
27/05/2020,23,-16,158,25,-65,-65,-64
27/05/2020,24,-10,176,25,-51,-57,-64
27/05/2020,25,-13,81,30,-64,-64,-75
27/05/2020,26,-25,18,31,-70,-74,-72
27/05/2020,27,-15,96,26,-60,-62,-63
27/05/2020,28,-26,-5,32,-77,-70,-77
27/05/2020,29,-11,99,25,-43,-54,-64
27/05/2020,30,-15,98,33,-67,-67,-75
27/05/2020,31,-10,68,26,-64,-54,-66
27/05/2020,32,-21,34,28,-81,-76,-71
27/05/2020,33,-20,105.5,27,-70,-68,-69
28/05/2020,1,-79,-81,0,-96,-88,-78
28/05/2020,2,-54,-43,29,-92,-85,-74
28/05/2020,3,-6,154,20,-53,-48,-54
28/05/2020,4,-9,210,26,-54,-56,-66
28/05/2020,5,-10,159,24,-61,-56,-61
28/05/2020,6,-6,238,24,-59,-53,-59
28/05/2020,7,-10,109,28,-65,-64,-69
28/05/2020,8,-43,35,31,-86,-83,-78
28/05/2020,9,-8,176,26,-64,-64,-63
28/05/2020,10,-7,186,25,-53,-59,-62
28/05/2020,11,-7,136,23,-49,-49,-57
28/05/2020,12,-2,194,28,-67,-62,-69
28/05/2020,13,-24,95,30,-74,-72,-74
28/05/2020,14,-12,179,27,-54,-59,-67
28/05/2020,15,-15,183,25,-57,-60,-61
28/05/2020,16,-14,92,24,-56,-57,-60
28/05/2020,17,-11,161,24,-60,-80,-61
28/05/2020,18,-10,123,24,-52,-57,-60
28/05/2020,19,-25,92,34,-82,-77,-78
28/05/2020,20,-12,72,31,-74,-76,-72
28/05/2020,21,4,191,29,-50,-61,-70
28/05/2020,22,-11,107,28,-58,-65,-66
28/05/2020,23,-13,150,24,-64,-67,-63
28/05/2020,24,-10,194,24,-47,-58,-63
28/05/2020,25,-8,108,30,-63,-62,-74
28/05/2020,26,-23,23,31,-69,-74,-73
28/05/2020,27,-13,115,26,-58,-63,-63
28/05/2020,28,-25,8,32,-77,-69,-77
28/05/2020,29,-8,134,25,-44,-53,-64
28/05/2020,30,-13,110,33,-67,-66,-75
28/05/2020,31,-7,93,27,-62,-54,-65
28/05/2020,32,-16,44,28,-80,-74,-72
28/05/2020,33,-17,105.5,28,-70,-66,-69
29/05/2020,1,-77,-77,0,-96,-87,-76
29/05/2020,2,-53,-46,29,-93,-84,-72
29/05/2020,3,-3,146,21,-56,-43,-53
29/05/2020,4,-15,206,27,-60,-55,-65
29/05/2020,5,-8,157,25,-64,-52,-59
29/05/2020,6,-5,238,24,-61,-50,-58
29/05/2020,7,-10,108,27,-65,-60,-66
29/05/2020,8,-40,58,31,-86,-81,-76
29/05/2020,9,-8,161,25,-66,-60,-60
29/05/2020,10,-5,185,25,-56,-58,-60
29/05/2020,11,-7,124,22,-51,-45,-55
29/05/2020,12,-2,232,28,-70,-61,-69
29/05/2020,13,-22,121,30,-77,-71,-71
29/05/2020,14,-10,198,27,-54,-55,-66
29/05/2020,15,-14,170,25,-61,-57,-59
29/05/2020,16,-14,96,23,-59,-54,-58
29/05/2020,17,-10,146,25,-63,-79,-59
29/05/2020,18,-7,108,24,-53,-53,-59
29/05/2020,19,-20,121,33,-83,-75,-75
29/05/2020,20,-11,77,30,-75,-72,-69
29/05/2020,21,1,187,29,-52,-57,-68
29/05/2020,22,-10,114,27,-59,-62,-63
29/05/2020,23,-11,180,24,-63,-62,-62
29/05/2020,24,-8,196,24,-50,-55,-61
29/05/2020,25,-6,112,28,-65,-58,-72
29/05/2020,26,-20,32,30,-70,-71,-70
29/05/2020,27,-15,109,25,-62,-58,-60
29/05/2020,28,-21,5,31,-76,-66,-75
29/05/2020,29,-8,124,25,-46,-51,-62
29/05/2020,30,-8,141,31,-67,-62,-73
29/05/2020,31,-7,95,26,-66,-49,-63
29/05/2020,32,-17,28,27,-81,-73,-71
29/05/2020,33,-16,105.5,27,-70,-64,-67
30/05/2020,1,-66,-63,0,-94,-81,-77.5
30/05/2020,2,-50,-35,14,-93,-84,-44
30/05/2020,3,-7,117,12,-59,-32,-29
30/05/2020,4,-13,156,13,-65,-47,-38
30/05/2020,5,-11,110,12,-69,-38,-24
30/05/2020,6,-12,208,13,-69,-45,-39
30/05/2020,7,-17,70,13,-73,-50,-28
30/05/2020,8,-44,70,15,-85,-79,-42
30/05/2020,9,-12,162,13,-72,-54,-29
30/05/2020,10,-7,171,14,-62,-50,-37
30/05/2020,11,-12,109,12,-59,-37,-29
30/05/2020,12,-3,229,12,-72,-58,-33
30/05/2020,13,-25,148,14,-82,-70,-42
30/05/2020,14,-17,156,13,-65,-51,-44
30/05/2020,15,-17,184,13,-67,-46,-30
30/05/2020,16,-18,79,13,-67,-44,-23
30/05/2020,17,-15,177,13,-66,-78,-30
30/05/2020,18,-14,61,13,-61,-47,-36
30/05/2020,19,-11,133,14,-82,-68,-35
30/05/2020,20,-12,51,13,-78,-66,-37
30/05/2020,21,-5,138,14,-59,-48,-36
30/05/2020,22,-13,105,13,-63,-57,-34
30/05/2020,23,-17,121,13,-70,-59,-39
30/05/2020,24,-13,134,13,-56,-48,-31
30/05/2020,25,-9,67,14,-67,-45,-34
30/05/2020,26,-23,47,13,-71,-65,-38
30/05/2020,27,-20,74,13,-69,-45,-24
30/05/2020,28,-22,13,15,-73,-57,-43
30/05/2020,29,-14,104,13,-55,-40,-38
30/05/2020,30,-10,152,14,-71,-60,-37
30/05/2020,31,-14,48,13,-73,-44,-33
30/05/2020,32,-24,28,26,-85,-73,-40
30/05/2020,33,-18,105,14,-75,-57,-33
31/05/2020,1,-70,-60,0,-92,-80,-77.5
31/05/2020,2,-47,-26,12,-91,-83,-44
31/05/2020,3,-18,119,9,-61,-33,-30
31/05/2020,4,-16,177,10,-65,-47,-35
31/05/2020,5,-18,100,9,-70,-36,-24
31/05/2020,6,-17,198,10,-71,-46,-38
31/05/2020,7,-22,70,10,-74,-48,-26
31/05/2020,8,-46,92,11,-84,-79,-41
31/05/2020,9,-21,141,9,-74,-52,-27
31/05/2020,10,-12,151,10,-65,-51,-36
31/05/2020,11,-16,104,9,-62,-35,-27
31/05/2020,12,-12,171,10,-70,-58,-30
31/05/2020,13,-29,137,11,-81,-69,-41
31/05/2020,14,-24,131,10,-68,-53,-41
31/05/2020,15,-22,172,9,-67,-42,-26
31/05/2020,16,-23,95,9,-67,-44,-20
31/05/2020,17,-22,188,10,-68,-81,-30
31/05/2020,18,-23,68,10,-61,-48,-38
31/05/2020,19,-20,136,11,-81,-70,-35
31/05/2020,20,-22,60,11,-78,-66,-35
31/05/2020,21,-11,140,11,-60,-52,-33
31/05/2020,22,-24,112,10,-63,-55,-30
31/05/2020,23,-22,157,10,-69,-58,-39
31/05/2020,24,-16,171,9,-59,-49,-29
31/05/2020,25,-14,76,10,-69,-40,-29
31/05/2020,26,-25,60,11,-70,-65,-37
31/05/2020,27,-24,73,9,-71,-39,-23
31/05/2020,28,-36,17,11,-73,-56,-39
31/05/2020,29,-19,132,9,-55,-42,-36
31/05/2020,30,-30,139,11,-72,-60,-35
31/05/2020,31,-23,63,11,-74,-47,-31
31/05/2020,32,-22,48,26,-84,-71,-40
31/05/2020,33,-24,114,10,-75,-53,-35
01/06/2020,1,-80,-78,0,-95,-87,-79
01/06/2020,2,-50,-35,28,-90,-83,-72
01/06/2020,3,-4,155,18,-50,-45,-50
01/06/2020,4,-5,200,24,-53,-54,-62
01/06/2020,5,-12,133,22,-56,-51,-57
01/06/2020,6,-3,255,21,-51,-49,-56
01/06/2020,7,-12,95,25,-62,-60,-65
01/06/2020,8,-42,66,28,-83,-80,-76
01/06/2020,9,-11,166,22,-58,-57,-58
01/06/2020,10,-5,184,22,-49,-56,-59
01/06/2020,11,-6,137,20,-42,-46,-53
01/06/2020,12,-4,200,25,-61,-61,-66
01/06/2020,13,-23,120,28,-73,-69,-70
01/06/2020,14,-12,185,24,-50,-55,-64
01/06/2020,15,-12,190,22,-51,-57,-58
01/06/2020,16,-14,77,21,-52,-55,-55
01/06/2020,17,-9,146,22,-58,-78,-57
01/06/2020,18,-9,121,22,-45,-54,-58
01/06/2020,19,-26,90,30,-79,-73,-75
01/06/2020,20,-12,82,28,-70,-73,-69
01/06/2020,21,-2,167,26,-47,-58,-66
01/06/2020,22,-11,125,24,-56,-62,-62
01/06/2020,23,-10,198,22,-58,-61,-60
01/06/2020,24,-8,201,22,-44,-55,-60
01/06/2020,25,-9,84,26,-60,-59,-71
01/06/2020,26,-20,36,28,-63,-70,-70
01/06/2020,27,-13,119,23,-56,-59,-59
01/06/2020,28,-22,16,29,-73,-67,-74
01/06/2020,29,-9,132,22,-38,-50,-60
01/06/2020,30,-11,111,29,-62,-62,-73
01/06/2020,31,-8,84,24,-55,-47,-62
01/06/2020,32,-13,33,25,-78,-71,-70
01/06/2020,33,-18,89,25,-66,-64,-65
02/06/2020,1,-79,-78,0,-96,-87,-78
02/06/2020,2,-50,-32,27,-91,-83,-72
02/06/2020,3,-7,142,19,-50,-44,-50
02/06/2020,4,-12,230,24,-54,-53,-62
02/06/2020,5,-12,133,22,-59,-53,-57
02/06/2020,6,-8,242,21,-54,-50,-56
02/06/2020,7,-11,92,25,-63,-61,-65
02/06/2020,8,-41,55,29,-84,-80,-76
02/06/2020,9,-11,161,23,-60,-59,-59
02/06/2020,10,-9,182,23,-51,-57,-59
02/06/2020,11,-9,130,20,-45,-47,-53
02/06/2020,12,-2,222,25,-64,-61,-66
02/06/2020,13,-22,99,27,-73,-69,-71
02/06/2020,14,-12,189,24,-52,-56,-64
02/06/2020,15,-15,178,23,-56,-57,-58
02/06/2020,16,-16,86,21,-55,-55,-56
02/06/2020,17,-14,140,22,-60,-78,-58
02/06/2020,18,-14,132,22,-50,-55,-57
02/06/2020,19,-26,103,31,-80,-75,-75
02/06/2020,20,-14,88,28,-72,-74,-69
02/06/2020,21,-2,195,26,-50,-57,-67
02/06/2020,22,-12,132,25,-57,-63,-63
02/06/2020,23,-13,178,22,-59,-61,-61
02/06/2020,24,-10,194,22,-48,-54,-60
02/06/2020,25,-11,92,27,-61,-59,-71
02/06/2020,26,-21,36,28,-66,-71,-70
02/06/2020,27,-17,124,24,-60,-59,-59
02/06/2020,28,-24,17,29,-74,-67,-74
02/06/2020,29,-9,130,23,-43,-50,-61
02/06/2020,30,-12,129,30,-63,-63,-72
02/06/2020,31,-9,88,24,-58,-51,-62
02/06/2020,32,-15,35,25,-78,-73,-70
02/06/2020,33,-17,89,26,-68,-64,-66
03/06/2020,1,-81,-84,0,-96,-87,-81
03/06/2020,2,-54,-40,30,-91,-82,-73
03/06/2020,3,-10,47,20,-53,-47,-50
03/06/2020,4,-16,62,27,-57,-58,-62
03/06/2020,5,-14,47,24,-60,-56,-57
03/06/2020,6,-13,68,24,-57,-52,-57
03/06/2020,7,-15,26,28,-66,-63,-66
03/06/2020,8,-47,-17,32,-86,-81,-76
03/06/2020,9,-15,57,25,-61,-62,-59
03/06/2020,10,-13,32,25,-54,-59,-59
03/06/2020,11,-14,32,22,-48,-51,-53
03/06/2020,12,-10,49,28,-67,-65,-66
03/06/2020,13,-28,15,31,-75,-69,-71
03/06/2020,14,-21,44,27,-59,-61,-65
03/06/2020,15,-20,40,25,-59,-59,-58
03/06/2020,16,-17,35,23,-58,-55,-56
03/06/2020,17,-19,41,25,-62,-79,-58
03/06/2020,18,-19,27,25,-56,-58,-58
03/06/2020,19,-31,21,34,-82,-76,-76
03/06/2020,20,-19,6,31,-75,-74,-70
03/06/2020,21,-9,49,29,-55,-61,-67
03/06/2020,22,-18,24,27,-59,-65,-63
03/06/2020,23,-17,64,24,-65,-63,-61
03/06/2020,24,-13,72,24,-52,-58,-60
03/06/2020,25,-21,5,31,-67,-67,-72
03/06/2020,26,-28,-24,31,-71,-72,-70
03/06/2020,27,-19,27,26,-61,-63,-59
03/06/2020,28,-29,-38,32,-77,-70,-74
03/06/2020,29,-13,36,25,-44,-53,-61
03/06/2020,30,-19,11,33,-67,-65,-73
03/06/2020,31,-17,4,26,-60,-53,-63
03/06/2020,32,-23,-9,29,-80,-73,-70
03/06/2020,33,-25,89,28,-72,-67,-66
04/06/2020,1,-80,-85,0,-97,-88,-76
04/06/2020,2,-55,-62,30,-92,-85,-73
04/06/2020,3,-8,56,20,-54,-47,-51
04/06/2020,4,-13,107,27,-56,-57,-62
04/06/2020,5,-13,60,24,-59,-56,-57
04/06/2020,6,-10,100,24,-55,-53,-56
04/06/2020,7,-15,44,28,-66,-63,-65
04/06/2020,8,-46,-10,32,-87,-82,-76
04/06/2020,9,-12,73,25,-61,-62,-59
04/06/2020,10,-11,81,25,-53,-59,-60
04/06/2020,11,-10,54,22,-46,-50,-53
04/06/2020,12,-7,75,28,-69,-63,-66
04/06/2020,13,-26,29,31,-74,-70,-71
04/06/2020,14,-16,78,27,-56,-59,-64
04/06/2020,15,-18,70,25,-61,-61,-58
04/06/2020,16,-16,38,23,-57,-56,-56
04/06/2020,17,-15,64,25,-62,-78,-57
04/06/2020,18,-15,43,25,-53,-56,-58
04/06/2020,19,-26,27,34,-83,-76,-76
04/06/2020,20,-16,10,32,-75,-76,-70
04/06/2020,21,-1,75,29,-53,-62,-67
04/06/2020,22,-15,39,28,-55,-65,-62
04/06/2020,23,-16,62,24,-64,-65,-61
04/06/2020,24,-12,75,24,-49,-58,-60
04/06/2020,25,-14,36,31,-64,-64,-71
04/06/2020,26,-25,-20,32,-70,-73,-70
04/06/2020,27,-17,37,26,-60,-63,-59
04/06/2020,28,-29,-32,33,-78,-70,-74
04/06/2020,29,-12,57,26,-44,-53,-61
04/06/2020,30,-15,27,34,-67,-65,-73
04/06/2020,31,-12,26,27,-59,-53,-62
04/06/2020,32,-19,-7,29,-80,-73,-71
04/06/2020,33,-21,89,28,-72,-66,-65
05/06/2020,1,-78,-78,0,-96,-86,-77
05/06/2020,2,-54,-65,30,-92,-84,-71
05/06/2020,3,-8,50,21,-55,-47,-49
05/06/2020,4,-12,85,26,-58,-55,-60
05/06/2020,5,-14,50,25,-63,-53,-56
05/06/2020,6,-8,80,24,-58,-50,-55
05/06/2020,7,-17,30,27,-64,-60,-63
05/06/2020,8,-42,-2,32,-87,-81,-73
05/06/2020,9,-13,65,25,-64,-60,-57
05/06/2020,10,-10,50,25,-55,-58,-57
05/06/2020,11,-13,32,23,-50,-47,-51
05/06/2020,12,0,76,28,-69,-61,-65
05/06/2020,13,-24,32,31,-77,-71,-70
05/06/2020,14,-16,77,27,-58,-56,-63
05/06/2020,15,-16,69,25,-62,-58,-56
05/06/2020,16,-19,14,24,-61,-54,-55
05/06/2020,17,-16,54,25,-65,-78,-56
05/06/2020,18,-13,38,24,-54,-53,-56
05/06/2020,19,-22,45,34,-82,-75,-74
05/06/2020,20,-14,1,32,-76,-73,-68
05/06/2020,21,-4,63,29,-55,-57,-66
05/06/2020,22,-16,35,27,-58,-63,-60
05/06/2020,23,-15,76,24,-65,-60,-59
05/06/2020,24,-13,59,24,-53,-56,-58
05/06/2020,25,-14,26,29,-66,-63,-70
05/06/2020,26,-24,-21,31,-71,-70,-69
05/06/2020,27,-20,33,25,-61,-61,-57
05/06/2020,28,-27,-35,32,-76,-67,-73
05/06/2020,29,-16,28,26,-50,-51,-60
05/06/2020,30,-14,33,32,-68,-62,-71
05/06/2020,31,-11,15,26,-65,-49,-60
05/06/2020,32,-20,-9,29,-82,-72,-68
05/06/2020,33,-22,64,27,-72,-64,-63
06/06/2020,1,-72,-82,0,-95,-82,-76
06/06/2020,2,-56,-65,18,-93,-82,-45
06/06/2020,3,-14,-5,13,-60,-40,-30
06/06/2020,4,-21,2,16,-68,-54,-40
06/06/2020,5,-20,2,14,-69,-45,-26
06/06/2020,6,-17,10,16,-67,-49,-40
06/06/2020,7,-24,-9,16,-71,-57,-32
06/06/2020,8,-51,-42,18,-88,-81,-45
06/06/2020,9,-19,28,15,-69,-56,-32
06/06/2020,10,-16,5,16,-62,-56,-37
06/06/2020,11,-19,-12,15,-58,-44,-32
06/06/2020,12,-15,6,17,-77,-63,-37
06/06/2020,13,-32,-9,19,-84,-73,-47
06/06/2020,14,-24,2,17,-67,-57,-46
06/06/2020,15,-25,18,15,-70,-51,-32
06/06/2020,16,-25,-19,14,-66,-50,-28
06/06/2020,17,-24,20,15,-69,-79,-33
06/06/2020,18,-22,-21,16,-63,-52,-39
06/06/2020,19,-17,-2,18,-84,-70,-38
06/06/2020,20,-20,-28,18,-80,-63,-41
06/06/2020,21,-15,-2,17,-64,-56,-40
06/06/2020,22,-23,-3,16,-64,-62,-36
06/06/2020,23,-23,-9,16,-73,-62,-41
06/06/2020,24,-20,-7,15,-59,-54,-32
06/06/2020,25,-20,-27,17,-72,-60,-39
06/06/2020,26,-30,-42,18,-74,-67,-42
06/06/2020,27,-29,-17,15,-69,-56,-30
06/06/2020,28,-34,-58,19,-77,-65,-45
06/06/2020,29,-20,2,16,-56,-47,-40
06/06/2020,30,-20,-6,18,-74,-63,-42
06/06/2020,31,-23,-40,16,-72,-50,-34
06/06/2020,32,-33,-43,27.5,-87,-76,-47
06/06/2020,33,-28,16,16,-79,-61,-36
07/06/2020,1,-70,-68,0,-93,-80,-76
07/06/2020,2,-48,-50,14,-91,-81,-45
07/06/2020,3,-17,39,10,-59,-39,-31
07/06/2020,4,-19,86,12,-65,-50,-35
07/06/2020,5,-24,36,11,-69,-35,-23
07/06/2020,6,-17,78,12,-67,-47,-38
07/06/2020,7,-25,23,11,-72,-51,-30
07/06/2020,8,-45,12,13,-84,-79,-42
07/06/2020,9,-23,68,11,-70,-52,-30
07/06/2020,10,-14,51,12,-62,-53,-37
07/06/2020,11,-17,32,11,-59,-41,-29
07/06/2020,12,-17,60,12,-71,-60,-31
07/06/2020,13,-32,38,13,-81,-71,-43
07/06/2020,14,-27,41,12,-66,-56,-43
07/06/2020,15,-22,71,11,-67,-46,-29
07/06/2020,16,-19,37,10,-67,-47,-21
07/06/2020,17,-25,82,11,-68,-79,-30
07/06/2020,18,-24,27,12,-61,-49,-39
07/06/2020,19,-22,47,13,-81,-70,-35
07/06/2020,20,-21,13,13,-77,-56,-38
07/06/2020,21,-19,54,12,-62,-56,-37
07/06/2020,22,-29,51,11,-62,-58,-32
07/06/2020,23,-23,64,12,-69,-60,-39
07/06/2020,24,-17,56,11,-60,-51,-30
07/06/2020,25,-17,20,11,-68,-52,-34
07/06/2020,26,-26,0,13,-71,-66,-40
07/06/2020,27,-28,40,10,-69,-45,-25
07/06/2020,28,-40,-29,13,-73,-60,-41
07/06/2020,29,-22,46,11,-56,-46,-36
07/06/2020,30,-33,46,13,-71,-61,-35
07/06/2020,31,-25,8,12,-73,-49,-33
07/06/2020,32,-23,-1,27.5,-85,-74,-41
07/06/2020,33,-28,55,11,-76,-54,-36
08/06/2020,1,-79,-78,0,-95,-86,-75
08/06/2020,2,-50,-49,28,-90,-82,-72
08/06/2020,3,-8,90,18,-49,-47,-47
08/06/2020,4,-11,125,24,-53,-54,-60
08/06/2020,5,-13,79,22,-55,-53,-56
08/06/2020,6,-7,161,22,-50,-49,-54
08/06/2020,7,-14,61,25,-59,-60,-64
08/06/2020,8,-44,22,29,-84,-80,-74
08/06/2020,9,-12,111,23,-57,-57,-57
08/06/2020,10,-8,112,22,-48,-58,-56
08/06/2020,11,-9,82,20,-41,-46,-51
08/06/2020,12,-10,104,26,-62,-62,-65
08/06/2020,13,-28,52,29,-73,-68,-69
